global_position,window_id,dataset_day,day_position,attack_category,is_attack,split,model,segment_id,is_buffer,is_exception,allocation_reason,notes
168,20170703_1642,Monday,168,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
169,20170703_1643,Monday,169,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
170,20170703_1644,Monday,170,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
171,20170703_1645,Monday,171,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
172,20170703_1646,Monday,172,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
173,20170703_1647,Monday,173,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
174,20170703_1648,Monday,174,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
175,20170703_1649,Monday,175,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
176,20170703_1650,Monday,176,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
177,20170703_1651,Monday,177,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
178,20170703_1652,Monday,178,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
179,20170703_1653,Monday,179,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
180,20170703_1654,Monday,180,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
181,20170703_1655,Monday,181,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
182,20170703_1656,Monday,182,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
183,20170703_1657,Monday,183,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
184,20170703_1658,Monday,184,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
185,20170703_1659,Monday,185,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
186,20170703_1700,Monday,186,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
187,20170703_1701,Monday,187,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
188,20170703_1702,Monday,188,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
189,20170703_1703,Monday,189,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
190,20170703_1704,Monday,190,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
191,20170703_1705,Monday,191,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
192,20170703_1706,Monday,192,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
193,20170703_1707,Monday,193,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
194,20170703_1708,Monday,194,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
195,20170703_1709,Monday,195,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
196,20170703_1710,Monday,196,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
197,20170703_1711,Monday,197,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
198,20170703_1712,Monday,198,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
199,20170703_1713,Monday,199,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
200,20170703_1714,Monday,200,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
201,20170703_1715,Monday,201,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
202,20170703_1716,Monday,202,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
203,20170703_1717,Monday,203,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
204,20170703_1718,Monday,204,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
205,20170703_1719,Monday,205,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
206,20170703_1720,Monday,206,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
207,20170703_1721,Monday,207,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
208,20170703_1722,Monday,208,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
209,20170703_1723,Monday,209,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
210,20170703_1724,Monday,210,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
211,20170703_1725,Monday,211,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
212,20170703_1726,Monday,212,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
213,20170703_1727,Monday,213,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
214,20170703_1728,Monday,214,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
215,20170703_1729,Monday,215,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
216,20170703_1730,Monday,216,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
217,20170703_1731,Monday,217,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
218,20170703_1732,Monday,218,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
219,20170703_1733,Monday,219,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
220,20170703_1734,Monday,220,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
221,20170703_1735,Monday,221,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
222,20170703_1736,Monday,222,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
223,20170703_1737,Monday,223,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
224,20170703_1738,Monday,224,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
225,20170703_1739,Monday,225,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
226,20170703_1740,Monday,226,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
227,20170703_1741,Monday,227,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
228,20170703_1742,Monday,228,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
229,20170703_1743,Monday,229,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
230,20170703_1744,Monday,230,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
231,20170703_1745,Monday,231,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
232,20170703_1746,Monday,232,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
233,20170703_1747,Monday,233,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
234,20170703_1748,Monday,234,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
235,20170703_1749,Monday,235,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
236,20170703_1750,Monday,236,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
237,20170703_1751,Monday,237,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
238,20170703_1752,Monday,238,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
239,20170703_1753,Monday,239,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
240,20170703_1754,Monday,240,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
241,20170703_1755,Monday,241,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
242,20170703_1756,Monday,242,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
243,20170703_1757,Monday,243,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
244,20170703_1758,Monday,244,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
245,20170703_1759,Monday,245,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
246,20170703_1800,Monday,246,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
247,20170703_1801,Monday,247,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
248,20170703_1802,Monday,248,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
249,20170703_1803,Monday,249,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
250,20170703_1804,Monday,250,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
251,20170703_1805,Monday,251,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
252,20170703_1806,Monday,252,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
253,20170703_1807,Monday,253,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
254,20170703_1808,Monday,254,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
255,20170703_1809,Monday,255,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
256,20170703_1810,Monday,256,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
257,20170703_1811,Monday,257,BENIGN,0,train,lstm,Monday_GAP_001,False,False,Continuous chronological train block,Strict Level 1 Segment Atomicity & Sequence Boundary Isolation
